# Tetrahedron method
       34.4000000000        0.0033972558        0.0003516668        0.1786615294        0.1786615294        0.0389051449        0.0389051449
       34.6000000000        0.0038749920        0.0003279304        0.1822587111        0.1822587111        0.0439941966        0.0439941966
       34.8000000000        0.0040707973        0.0002836982        0.1726141673        0.1726141672        0.0453968587        0.0453968587
       35.0000000000        0.0046850047        0.0002683811        0.1664888772        0.1664888771        0.0457445181        0.0457445181
       35.2000000000        0.0051655525        0.0002593174        0.1747311798        0.1747311798        0.0474040463        0.0474040463
       35.4000000000        0.0054228686        0.0002471206        0.1441744100        0.1441744099        0.0403575776        0.0403575776
       35.6000000000        0.0056781706        0.0002463928        0.1239633857        0.1239633856        0.0361889949        0.0361889949
       35.8000000000        0.0059305641        0.0002502414        0.1051164362        0.1051164361        0.0338142469        0.0338142469
       36.0000000000        0.0060617833        0.0002623013        0.1018858297        0.1018858297        0.0316585736        0.0316585736
       36.2000000000        0.0062944591        0.0002787891        0.1013560248        0.1013560248        0.0302191664        0.0302191664
       36.4000000000        0.0065878281        0.0002999871        0.1081138651        0.1081138651        0.0535634981        0.0535634981
       36.6000000000        0.0083809127        0.0005294923        0.1479004930        0.1479004931        0.0845170083        0.0845170083
       36.8000000000        0.0089048959        0.0006645870        0.1614916509        0.1614916508        0.1041239276        0.1041239276
       37.0000000000        0.0061964105        0.0007623036        0.1299790718        0.1299790718        0.1129277597        0.1129277597
       37.2000000000        0.0038541371        0.0023557422        0.1606605025        0.1606605029        0.2584783667        0.2584783667
       37.4000000000        0.0040152886        0.0009871184        0.1153741062        0.1153741062        0.1052301108        0.1052301108
       37.6000000000        0.0039693218        0.0008020419        0.1097619639        0.1097619638        0.1267088863        0.1267088863
       37.8000000000        0.0029858782        0.0004368113        0.0726371098        0.0726371095        0.1272154773        0.1272154773
       38.0000000000        0.0083637999        0.0007960770        0.2008469948        0.2008469947        0.1937340497        0.1937340497
       38.2000000000        0.0058659560        0.0007464961        0.1607130909        0.1607130910        0.1758475564        0.1758475564
       38.4000000000        0.0046652324        0.0007435092        0.1566591173        0.1566591173        0.1721371691        0.1721371691
       38.6000000000        0.0008465926        0.0006097414        0.0908598169        0.0908598169        0.1516267004        0.1516267004
       38.8000000000        0.0004483637        0.0006098495        0.0588615626        0.0588615626        0.1481345971        0.1481345971
       39.0000000000        0.0003395267        0.0006334935        0.0277543244        0.0277543244        0.1439094503        0.1439094503
       39.2000000000        0.0003233330        0.0006646658        0.0219957080        0.0219957080        0.1583120440        0.1583120440
       39.4000000000        0.0002602675        0.0006503513        0.0164601126        0.0164601126        0.1492998715        0.1492998715
       39.6000000000        0.0002448097        0.0006360295        0.0138949417        0.0138949417        0.1484020611        0.1484020611
       39.8000000000        0.0002348801        0.0006361433        0.0121057725        0.0121057725        0.1502636630        0.1502636630
       40.0000000000        0.0002220667        0.0006341159        0.0105140224        0.0105140224        0.1525419565        0.1525419565
       40.2000000000        0.0002647053        0.0006798001        0.0094206069        0.0094206069        0.1818388603        0.1818388603
       40.4000000000        0.0002653625        0.0007480409        0.0083320132        0.0083320131        0.2021713656        0.2021713656
       40.6000000000        0.0003034182        0.0009216424        0.0074723244        0.0074723244        0.2707498529        0.2707498529
       40.8000000000        0.0002166407        0.0008770408        0.0076585860        0.0076585860        0.2330520598        0.2330520598
       41.0000000000        0.0002035468        0.0009193494        0.0086316467        0.0086316466        0.2173305697        0.2173305697
       41.2000000000        0.0009269494        0.0028222700        0.0293630638        0.0293630637        0.5137565717        0.5137565717
       41.4000000000        0.0006591108        0.0018001439        0.0248099347        0.0248099348        0.3433773395        0.3433773395
       41.6000000000        0.0008379763        0.0017010331        0.0308818149        0.0308818150        0.3431386710        0.3431386710
       41.8000000000        0.0007820856        0.0017041440        0.0318383873        0.0318383873        0.2782832308        0.2782832308
       42.0000000000        0.0008462206        0.0013061257        0.0376236739        0.0376236739        0.2395576600        0.2395576600
       42.2000000000        0.0008568205        0.0012155174        0.0411267075        0.0411267075        0.2155224661        0.2155224661
       42.4000000000        0.0008697545        0.0010605748        0.0459975443        0.0459975443        0.1995158850        0.1995158850
       42.6000000000        0.0008408269        0.0010828070        0.0503901596        0.0503901596        0.1956751228        0.1956751228
       42.8000000000        0.0007415377        0.0009827780        0.0498097986        0.0498097986        0.1755671814        0.1755671814
       43.0000000000        0.0007332022        0.0009480150        0.0560831403        0.0560831403        0.1753272889        0.1753272889
       43.2000000000        0.0007063987        0.0010188260        0.0632233030        0.0632233030        0.1835354550        0.1835354550
       43.4000000000        0.0006384629        0.0009950743        0.0563048374        0.0563048374        0.1484345566        0.1484345566
       43.6000000000        0.0005939253        0.0011567360        0.0626292046        0.0626292046        0.1614750173        0.1614750173
       43.8000000000        0.0005060235        0.0013739513        0.0713328168        0.0713328167        0.1821550927        0.1821550927
       44.0000000000        0.0004419715        0.0018918602        0.0922317408        0.0922317408        0.2304538334        0.2304538334
       44.2000000000        0.0003231766        0.0025947782        0.0939536805        0.0939536797        0.2142329800        0.2142329800
       44.4000000000        0.0001546394        0.0017557990        0.0613577876        0.0613577882        0.1511752178        0.1511752178
       44.6000000000        0.0001515975        0.0013646742        0.0525678354        0.0525678355        0.1346866781        0.1346866781
       44.8000000000        0.0001298956        0.0010005794        0.0436254949        0.0436254949        0.1173422667        0.1173422667
       45.0000000000        0.0001051485        0.0007107999        0.0358463670        0.0358463670        0.1013580577        0.1013580577
       45.2000000000        0.0000834447        0.0005296328        0.0309601952        0.0309601952        0.0876516223        0.0876516223
       45.4000000000        0.0000640262        0.0003988288        0.0272323100        0.0272323100        0.0771407267        0.0771407267
       45.6000000000        0.0000471935        0.0002931835        0.0238387377        0.0238387377        0.0675576341        0.0675576341
       45.8000000000        0.0000335544        0.0002027751        0.0204810436        0.0204810436        0.0581057062        0.0581057062
       46.0000000000        0.0000236472        0.0001338737        0.0179018751        0.0179018751        0.0507660787        0.0507660787
       46.2000000000        0.0000140530        0.0000781949        0.0149737402        0.0149737402        0.0422816010        0.0422816010
       46.4000000000        0.0000055016        0.0000279606        0.0098452701        0.0098452701        0.0277548274        0.0277548274
       46.6000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       46.8000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       47.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       47.2000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       47.4000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       47.6000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       47.8000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       48.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       48.2000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       48.4000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       48.6000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       48.8000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       49.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       49.2000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       49.4000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       49.6000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       49.8000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       50.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       50.2000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       50.4000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       50.6000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       50.8000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       51.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       51.2000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       51.4000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       51.6000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       51.8000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       52.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       52.2000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       52.4000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       52.6000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       52.8000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       53.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       53.2000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       53.4000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       53.6000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       53.8000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       54.0000000000        0.0052480558        0.0000007881        0.0976535426        0.0976535396        0.0201331732        0.0201331732
       54.2000000000        0.0223311018        0.0000592766        0.4490766165        0.4490765927        0.0860415352        0.0860415352
       54.4000000000        0.0192286893        0.0001018610        0.4089907898        0.4089907983        0.0866928055        0.0866928055
       54.6000000000        0.0119117434        0.0000852132        0.2920187582        0.2920187608        0.0535334136        0.0535334136
       54.8000000000        0.0079718498        0.0000555115        0.2239137420        0.2239137424        0.0360319851        0.0360319851
       55.0000000000        0.0065450975        0.0000430802        0.2134339808        0.2134339809        0.0299809531        0.0299809531
       55.2000000000        0.0053997621        0.0000369311        0.2037859191        0.2037859196        0.0254690837        0.0254690837
       55.4000000000        0.0042754025        0.0000262186        0.1874185301        0.1874185302        0.0205799704        0.0205799704
